Account_id,Name,Channel,Timestamp,Credit/Debit,Amount
1204027,:5>,mobile,9/11/2012,D,$30
1204028,.=M,mobile,9/28/2013,C,$37
1204029,7D7,mobile,12/11/2014,C,$36
1204030,Y79,online,6/11/2014,C,$36
1204031,=@K,online,12/11/2013,D,$16
1204032,.F0,online,5/3/2013,C,$25
1204033,<E7,online,3/28/2012,C,$20
1204034,T;W,mobile,3/6/2013,D,$21
1204035,BS-,mobile,6/4/2013,C,$44
1204036,OO.,online,12/9/2012,D,$4
1204037,ECV,mobile,11/5/2013,C,$23
1204038,PY:,branch,7/5/2014,C,$42
1204039,6LY,mobile,9/24/2013,C,$27
1204040,BBD,mobile,2/3/2012,D,$35
1204041,RA6,online,4/27/2013,D,$49
1204042,/6V,mobile,9/1/2013,C,$28
1204043,VCT,branch,7/1/2012,D,$14
1204044,/24,mobile,2/21/2012,C,$28
1204045,71/,mobile,3/1/2014,C,$28
1204046,JA-,mobile,2/19/2013,D,$6
1204047,:<V,online,10/19/2014,C,$5
1204048,ZZ/,online,2/16/2014,D,$45
1204049,=-W,online,11/16/2013,C,$6
1204050,/9<,online,1/3/2013,C,$49
1204051,OCM,mobile,5/7/2012,C,$49
1204052,PZK,mobile,10/28/2014,D,$9
1204053,H0:,online,8/4/2012,C,$32
1204054,Z8G,mobile,5/2/2014,C,$23
1204055,IBD,branch,8/11/2012,D,$13
1204056,-B7,mobile,2/9/2012,C,$12
1204057,CHX,mobile,12/4/2013,D,$21
1204058,40U,mobile,7/4/2013,C,$41
1204059,X-2,online,10/23/2014,C,$15
1204060,BNN,online,7/22/2014,C,$23
1204061,3;W,online,1/28/2013,D,$24
1204062,7GG,online,2/14/2013,D,$16
1204063,T</,mobile,5/15/2012,C,$21
1204064,WDM,mobile,2/3/2014,D,$7
1204065,EIA,online,1/25/2013,C,$9
1204066,L.P,mobile,10/5/2012,C,$26
1204067,597,branch,9/4/2014,D,$30
1204068,-C0,mobile,4/25/2012,C,$12
1204069,Z5R,mobile,4/15/2013,D,$7
1204070,M/Z,online,2/21/2013,C,$11
1204071,SC=,mobile,3/7/2012,C,$32
1204072,I<E,branch,1/11/2014,C,$15
1204073,VN>,mobile,7/17/2014,D,$7
1204074,73C,mobile,7/7/2012,C,$37
1204075,UV2,mobile,2/18/2013,C,$28
1204076,JML,online,3/7/2014,D,$33
1204077,ORP,online,3/17/2012,C,$49
1204078,=IQ,online,11/10/2013,D,$24
1204079,9NA,online,6/18/2012,C,$11
1204080,OZ?,mobile,7/12/2012,C,$22
1204081,7U:,mobile,7/16/2014,C,$16
1204082,EQZ,online,5/13/2013,D,$23
1204083,.NW,mobile,1/6/2014,D,$48
1204084,C0Z,branch,6/7/2013,C,$9
1204085,Q;.,mobile,2/4/2013,D,$46
1204086,TX8,mobile,5/20/2014,C,$41
1204087,KCU,mobile,2/9/2014,C,$15
1204088,;TN,online,2/14/2012,D,$5
1204089,>0.,online,8/13/2014,C,$42
1204090,1CV,online,10/15/2014,D,$19
1204091,0OI,online,10/21/2013,C,$24
1204092,B@G,mobile,10/18/2012,C,$36
1204093,-01,mobile,8/24/2014,C,$36
1204094,@:3,online,12/26/2013,D,$43
1204095,B3?,mobile,7/7/2012,C,$9
1204096,9/U,branch,7/28/2014,C,$4
1204097,=2.,mobile,2/6/2012,D,$39
1204098,PTG,mobile,9/6/2012,C,$48
1204099,V:9,online,9/18/2012,D,$2
1204100,;-I,mobile,7/3/2012,C,$29
1204101,-0A,branch,11/12/2013,C,$35
1204102,M;M,mobile,2/17/2014,C,$38
1204103,1-Q,mobile,6/10/2014,D,$22
1204104,NER,mobile,9/16/2014,D,$13
1204105,S.T,online,12/1/2013,C,$47
1204106,ORJ,online,12/1/2014,D,$18
1204107,9UO,online,6/26/2012,C,$39
1204108,G:P,online,9/27/2013,C,$21
1204109,74F,mobile,2/22/2014,D,$30
1204110,>G?,mobile,4/25/2012,C,$40
1204111,.KF,online,10/24/2012,D,$49
1204112,;X@,mobile,10/6/2013,C,$36
1204113,8B8,branch,1/28/2013,C,$7
1204114,USI,mobile,11/7/2012,C,$17
1204115,:-Y,mobile,9/9/2013,D,$39
1204116,V1@,mobile,11/5/2014,C,$41
1204117,<GG,online,9/27/2014,C,$46
1204118,6Z-,online,4/11/2014,D,$49
1204119,?P<,online,8/12/2013,C,$36
1204120,5R<,online,5/2/2013,D,$17
1204121,Z<T,mobile,4/8/2012,C,$35
1204122,N=0,mobile,3/3/2013,C,$39
1204123,YSW,online,3/28/2012,C,$5
1204124,K6F,mobile,8/21/2013,D,$32
1204125,CH>,branch,12/23/2013,D,$32
1204126,5ZM,mobile,11/5/2012,C,$12
1204127,G2G,mobile,10/2/2013,D,$48
1204128,AJI,online,2/3/2013,C,$9
1204129,YEJ,mobile,7/16/2012,C,$17
1204130,;JX,branch,1/14/2014,D,$50
1204131,;F<,mobile,9/28/2013,C,$21
1204132,GQ8,mobile,4/10/2012,D,$20
1204133,S4W,mobile,1/3/2013,C,$10
1204134,8-2,online,9/27/2012,C,$17
1204135,/2B,online,10/3/2014,C,$45
1204136,X5L,online,5/2/2014,D,$22
1204137,812,online,5/18/2014,C,$9
1204138,4V0,mobile,1/10/2012,C,$31
1204139,S/Y,mobile,11/13/2012,D,$11
1204140,1T@,online,11/6/2012,C,$36
1204141,?1I,mobile,1/15/2013,D,$45
1204142,HUV,branch,4/14/2014,C,$23
1204143,7MP,mobile,9/19/2014,C,$35
1204144,31L,mobile,3/8/2014,C,$20
1204145,USF,mobile,10/10/2012,D,$31
1204146,;V1,online,1/15/2013,D,$33
1204147,Z>6,online,8/10/2014,C,$22
1204148,VY:,online,12/26/2012,D,$26
1204149,3H7,online,8/24/2014,C,$5
1204150,:=S,mobile,3/2/2013,C,$47
1204151,9=K,mobile,8/8/2013,D,$45
1204152,2?O,online,1/18/2013,C,$3
1204153,67:,mobile,1/2/2012,D,$19
1204154,;H0,branch,5/6/2012,C,$13
1204155,H3H,mobile,1/1/2013,C,$11
1204156,KF4,mobile,10/5/2014,C,$4
1204157,UUV,online,1/27/2014,D,$16
1204158,PR0,mobile,4/13/2013,C,$47
1204159,QC;,branch,5/2/2013,C,$49
1204160,<37,mobile,6/11/2012,D,$8
1204161,4Z8,mobile,5/28/2013,C,$13
1204162,OYW,mobile,1/15/2014,D,$49
1204163,<3F,online,3/20/2012,C,$23
1204164,H6J,online,11/10/2014,C,$24
1204165,I<Q,online,5/9/2014,C,$41
1204166,2WC,online,8/13/2013,D,$36
1204167,H35,mobile,5/6/2013,D,$11
1204168,1PN,mobile,11/6/2013,C,$1
1204169,02D,online,1/16/2012,D,$3
1204170,-R.,mobile,3/2/2014,C,$23
1204171,1.H,branch,8/28/2014,C,$14
1204172,B49,mobile,8/21/2014,D,$13
1204173,C?N,mobile,6/13/2012,C,$16
1204174,6ZY,mobile,9/28/2014,D,$47
1204175,O@R,online,12/24/2012,C,$6
1204176,XN>,online,5/14/2012,C,$12
1204177,=:1,online,5/5/2013,C,$44
1204178,8YC,online,1/18/2013,D,$48
1204179,.=Q,mobile,2/24/2012,C,$12
1204180,57R,mobile,3/24/2012,C,$45
1204181,ES2,online,11/12/2012,D,$24
1204182,Z80,mobile,10/16/2013,C,$46
1204183,:;Q,branch,12/20/2012,D,$38
1204184,/LP,mobile,2/23/2014,C,$32
1204185,IK1,mobile,10/6/2014,C,$36
1204186,D<0,online,7/2/2012,C,$39
1204187,Y7C,mobile,9/8/2014,D,$44
1204188,/78,branch,6/20/2013,D,$13
1204189,I3W,mobile,10/4/2014,C,$4
1204190,P7T,mobile,2/21/2013,D,$29
1204191,1<Z,mobile,2/2/2014,C,$28
1204192,/6G,online,12/9/2013,C,$6
1204193,ZHI,online,2/26/2014,D,$43
1204194,?D;,online,5/14/2014,C,$45
1204195,:T4,online,7/25/2012,D,$5
1204196,EMF,mobile,5/13/2012,C,$6
1204197,=RE,mobile,11/1/2012,C,$25
1204198,KV5,online,5/4/2012,C,$47
1204199,;8=,mobile,7/13/2012,D,$9
1204200,/I:,branch,9/28/2014,C,$35
1204201,.QG,mobile,11/24/2014,C,$38
1204202,WT8,mobile,8/6/2014,D,$3
1204203,;-M,mobile,1/3/2014,C,$43
1204204,3AY,online,7/8/2013,D,$36
1204205,GW2,online,5/21/2013,C,$50
1204206,@9S,online,9/16/2014,C,$14
1204207,<P8,online,6/10/2013,C,$19
1204208,;X=,mobile,12/11/2013,D,$2
1204209,H0M,mobile,2/7/2014,D,$48
1204210,H;K,online,2/28/2013,C,$26
1204211,693,mobile,7/5/2012,D,$41
1204212,.6>,branch,6/17/2014,C,$30
1204213,67Q,mobile,5/17/2012,C,$49
1204214,P7W,mobile,2/13/2013,D,$13
1204215,F>Y,online,10/19/2012,C,$4
1204216,N7<,mobile,2/20/2012,D,$22
1204217,G0E,branch,9/22/2012,C,$13
1204218,CKW,mobile,3/7/2013,C,$8
1204219,:WN,mobile,5/19/2014,C,$35
1204220,0NC,mobile,8/4/2014,D,$26
1204221,YHZ,online,2/21/2014,C,$13
1204222,M.7,online,10/4/2013,C,$22
1204223,:BA,online,6/24/2013,D,$2
1204224,BM<,online,7/13/2014,C,$20
1204225,O3C,mobile,5/10/2014,D,$42
1204226,>.@,mobile,7/17/2013,C,$49
1204227,>I<,online,4/8/2012,C,$23
1204228,Y59,mobile,11/12/2012,C,$36
1204229,2LB,branch,9/2/2013,D,$39
1204230,1NR,mobile,6/12/2013,D,$8
1204231,91L,mobile,7/8/2013,C,$41
1204232,Y5U,mobile,8/4/2013,D,$22
1204233,98P,online,5/23/2013,C,$28
1204234,HZE,online,11/28/2014,C,$7
1204235,5;8,online,7/26/2014,D,$48
1204236,?HB,online,5/5/2012,C,$4
1204237,TCF,mobile,2/9/2012,D,$18
1204238,G=O,mobile,11/11/2013,C,$32
1204239,3GG,online,3/17/2013,C,$18
1204240,A7>,mobile,3/16/2013,C,$25
1204241,682,branch,10/22/2013,D,$12
1204242,SC9,mobile,4/2/2014,C,$31
1204243,CM9,mobile,2/13/2014,C,$29
1204244,?<G,online,10/1/2014,D,$21
1204245,MH;,mobile,3/10/2012,C,$8
1204246,:F.,branch,4/7/2013,D,$31
1204247,.2Q,mobile,10/6/2012,C,$15
1204248,AP>,mobile,9/1/2014,C,$31
1204249,PRZ,mobile,1/11/2014,C,$17
1204250,V9V,online,8/21/2014,D,$18
1204251,F=9,online,1/21/2014,D,$11
1204252,LF.,online,1/10/2014,C,$20
1204253,MW.,online,1/24/2014,D,$21
1204254,6F.,mobile,1/11/2012,C,$45
1204255,6XA,mobile,4/28/2013,C,$7
1204256,V:W,online,3/8/2013,D,$7
1204257,AFL,mobile,3/26/2014,C,$32
1204258,P.J,branch,8/14/2014,D,$37
1204259,87;,mobile,5/20/2012,C,$48
1204260,1DN,mobile,2/19/2013,C,$6
1204261,U.=,mobile,1/21/2014,C,$50
1204262,EH;,online,7/1/2014,D,$8
1204263,?3B,online,7/16/2014,C,$2
1204264,LSX,online,1/17/2013,C,$13
1204265,5=3,online,3/18/2012,D,$27
1204266,O//,mobile,1/7/2012,C,$26
1204267,ODX,mobile,12/13/2014,D,$15
1204268,EL<,online,8/16/2012,C,$41
1204269,N9T,mobile,7/12/2012,C,$34
1204270,2D1,branch,3/4/2014,C,$35
1204271,IE2,mobile,2/26/2012,D,$7
1204272,OM@,mobile,10/6/2014,D,$3
1204273,3OR,online,6/25/2012,C,$2
1204274,LRS,mobile,5/19/2014,D,$12
1204275,OTE,branch,12/16/2013,C,$22
1204276,Q6Q,mobile,10/6/2014,C,$28
1204277,IU9,mobile,6/9/2012,D,$22
1204278,7H-,mobile,4/19/2012,C,$3
1204279,D/.,online,12/16/2012,D,$13
1204280,NAQ,online,9/20/2013,C,$22
1204281,A>L,online,8/17/2014,C,$29
1204282,3XL,online,9/28/2012,C,$13
1204283,@85,mobile,9/18/2012,D,$14
1204284,7MY,mobile,1/27/2014,C,$14
1204285,1>:,online,10/1/2014,C,$42
1204286,7F>,mobile,10/26/2014,D,$15
1204287,<>.,branch,4/23/2012,C,$31
1204288,/J=,mobile,3/21/2014,D,$42
1204289,E2-,mobile,3/13/2014,C,$18
1204290,72O,mobile,7/26/2014,C,$15
1204291,QEA,online,9/1/2012,C,$24
1204292,Z5E,online,11/8/2013,D,$32
1204293,ILV,online,12/12/2014,D,$7
1204294,?;L,online,3/2/2012,C,$26
1204295,VE<,mobile,10/17/2014,D,$16
1204296,I<M,mobile,9/15/2012,C,$18
1204297,IXH,online,6/7/2012,C,$29
1204298,CUV,mobile,6/23/2013,D,$24
1204299,C46,branch,2/19/2014,C,$28
1204300,F85,mobile,5/13/2012,D,$10
1204301,<1F,mobile,5/26/2013,C,$34
1204302,9;I,online,4/19/2014,C,$49
1204303,<-=,mobile,2/3/2014,C,$4
1204304,<PK,branch,1/8/2013,D,$2
1204305,./M,mobile,9/27/2014,C,$21
1204306,P;O,mobile,7/2/2013,C,$29
1204307,6ZI,mobile,8/18/2013,D,$1
1204308,7=U,online,4/19/2013,C,$33
1204309,-:W,online,5/7/2013,D,$49
1204310,33:,online,10/24/2012,C,$23
1204311,MP3,online,12/15/2014,C,$12
1204312,4B7,mobile,1/26/2014,C,$28
1204313,T7J,mobile,5/20/2012,D,$4
1204314,83Z,online,12/24/2013,D,$33
1204315,3LG,mobile,11/2/2013,C,$30
1204316,N2-,branch,10/27/2012,D,$45
1204317,C6A,mobile,11/10/2012,C,$20
1204318,VYS,mobile,5/20/2014,C,$30
1204319,NHT,mobile,1/3/2014,D,$4
1204320,@H=,online,1/11/2014,C,$38
1204321,Z6Q,online,8/11/2014,D,$31
1204322,IZP,online,10/22/2013,C,$8
1204323,67U,online,6/27/2013,C,$1
1204324,9J8,mobile,11/18/2013,C,$7
1204325,DQR,mobile,9/15/2013,D,$24
1204326,LE-,online,1/8/2013,C,$44
1204327,4FY,mobile,10/14/2012,C,$30
1204328,6<U,branch,12/23/2013,D,$25
1204329,5<=,mobile,2/18/2012,C,$21
1204330,>IK,mobile,11/28/2014,D,$30
1204331,HS>,online,11/20/2013,C,$33
1204332,DA.,mobile,12/28/2013,C,$9
1204333,9Q0,branch,8/26/2013,C,$4
1204334,TF3,mobile,5/18/2012,D,$46
1204335,R6N,mobile,4/12/2013,D,$4
1204336,OFY,mobile,9/14/2014,C,$5
1204337,:35,online,6/9/2014,D,$43
1204338,WVY,online,11/18/2012,C,$48
1204339,1B?,online,3/15/2013,C,$50
1204340,EZ/,online,4/21/2014,D,$48
1204341,>TI,mobile,5/20/2012,C,$17
1204342,BY.,mobile,1/2/2012,D,$40
1204343,:>N,online,10/10/2014,C,$40
1204344,17D,mobile,3/4/2012,C,$32
1204345,:4S,branch,7/20/2012,C,$20
1204346,P73,mobile,1/3/2013,D,$7
1204347,LWH,mobile,3/1/2013,C,$4
1204348,G-K,mobile,12/9/2014,C,$4
1204349,VLB,online,10/10/2014,D,$35
1204350,1GU,online,7/18/2014,C,$22
1204351,@:L,online,6/8/2014,D,$48
1204352,LJV,online,10/25/2012,C,$3
1204353,G..,mobile,3/14/2012,C,$36
1204354,B10,mobile,4/11/2012,C,$27
1204355,PMZ,online,5/22/2012,D,$47
1204356,<EX,mobile,12/3/2014,D,$9
1204357,-RX,branch,7/24/2013,C,$42
1204358,QKQ,mobile,1/4/2014,D,$46
1204359,.55,mobile,4/4/2012,C,$28
1204360,6LM,online,11/25/2013,C,$50
1204361,34N,mobile,3/14/2013,D,$42
1204362,8C3,branch,11/14/2012,C,$10
1204363,@?/,mobile,9/18/2014,D,$48
1204364,X;8,mobile,6/28/2012,C,$42
1204365,8/S,mobile,4/26/2012,C,$24
1204366,UFS,online,1/19/2014,C,$13
1204367,R:Q,online,2/21/2013,D,$49
1204368,KEQ,online,6/28/2014,C,$17
1204369,UB3,online,7/25/2014,C,$17
1204370,VDO,mobile,7/20/2012,D,$19
1204371,;?3,mobile,5/18/2013,C,$44
1204372,ZCE,online,2/18/2013,D,$21
1204373,YOH,mobile,12/23/2014,C,$35
1204374,7>1,branch,9/9/2012,C,$22
1204375,4O2,mobile,10/6/2012,C,$22
1204376,HRD,mobile,11/28/2014,D,$15
1204377,I08,mobile,2/5/2014,D,$37
1204378,-GY,online,1/25/2013,C,$33
1204379,3ID,online,6/5/2014,D,$28
1204380,GGR,online,7/16/2012,C,$41
1204381,CDO,online,10/14/2012,C,$15
1204382,K>R,mobile,9/2/2013,D,$30
1204383,7DD,mobile,9/21/2012,C,$30
1204384,N.F,online,1/14/2013,D,$43
1204385,:W;,mobile,1/6/2014,C,$43
1204386,OX4,branch,3/24/2014,C,$7
1204387,;<6,mobile,10/9/2014,C,$27
1204388,;7L,mobile,4/28/2014,D,$2
1204389,WVE,online,4/18/2014,C,$8
1204390,BS<,mobile,11/6/2014,C,$44
1204391,31C,branch,8/14/2012,D,$30
1204392,Q<U,mobile,5/25/2013,C,$42
1204393,WA.,mobile,2/11/2013,D,$35
1204394,>8N,mobile,12/1/2013,C,$35
1204395,47J,online,9/21/2013,C,$42
1204396,<P=,online,8/11/2013,C,$37
1204397,43K,online,7/27/2013,D,$34
1204398,UJ?,online,5/3/2012,D,$22
1204399,KF7,mobile,1/11/2012,C,$14
1204400,NIS,mobile,11/3/2013,D,$4
1204401,84-,online,12/22/2012,C,$36
1204402,Q>;,mobile,12/8/2012,C,$1
1204403,2OD,branch,5/23/2013,D,$48
1204404,TPT,mobile,6/9/2013,C,$36
1204405,3PJ,mobile,10/26/2014,D,$6
1204406,36K,mobile,3/1/2013,C,$8
1204407,VB.,online,10/6/2014,C,$31
1204408,UVS,online,11/3/2014,C,$24
1204409,WM<,online,11/3/2014,D,$49
1204410,5RX,online,1/15/2013,C,$33
1204411,JSF,mobile,11/12/2012,C,$26
1204412,@C9,mobile,6/2/2012,D,$36
1204413,Z?1,online,5/27/2013,C,$18
1204414,JA>,mobile,11/6/2014,D,$6
1204415,F/X,branch,3/24/2013,C,$17
1204416,3;I,mobile,6/10/2013,C,$7
1204417,9;N,mobile,11/6/2014,C,$31
1204418,6-G,online,2/17/2013,D,$20
1204419,E5L,mobile,2/9/2014,D,$18
1204420,YA8,branch,6/24/2012,C,$12
1204421,I7Y,mobile,9/4/2013,D,$29
1204422,OFB,mobile,10/13/2013,C,$32
1204423,N14,mobile,3/8/2012,C,$33
1204424,2<X,online,1/11/2012,D,$8
1204425,FYR,online,2/16/2012,C,$4
1204426,HSA,online,8/22/2013,D,$8
1204427,YDR,online,3/9/2013,C,$20
1204428,5OQ,mobile,12/28/2012,C,$40
1204429,KCT,mobile,10/15/2012,C,$12
1204430,TIV,online,2/22/2014,D,$33
1204431,ZAK,mobile,4/23/2013,C,$5
1204432,LI4,branch,6/20/2013,C,$1
1204433,0R;,mobile,12/23/2014,D,$37
1204434,JJ4,mobile,9/14/2013,C,$44
1204435,Y:0,mobile,1/2/2014,D,$30
1204436,U/C,online,1/22/2012,C,$22
1204437,.XS,online,9/5/2013,C,$14
1204438,TK/,online,8/4/2013,C,$20
1204439,4MQ,online,4/12/2012,D,$6
1204440,6.2,mobile,2/23/2013,D,$35
1204441,U5P,mobile,4/21/2014,C,$26
1204442,EV9,online,11/16/2012,D,$35
1204443,2NL,mobile,3/2/2014,C,$24
1204444,KV>,branch,8/16/2013,C,$42
1204445,7-5,mobile,8/16/2014,D,$25
1204446,7EZ,mobile,3/27/2014,C,$16
1204447,8N8,online,4/8/2014,D,$8
1204448,3Q-,mobile,1/3/2013,C,$35
1204449,?V@,branch,4/12/2012,C,$16
1204450,<PP,mobile,4/6/2014,C,$8
1204451,/?6,mobile,6/21/2014,D,$9
1204452,/5>,mobile,2/15/2014,C,$39
1204453,GYN,online,9/17/2014,C,$47
1204454,A:Z,online,10/28/2013,D,$18
1204455,>61,online,8/18/2013,C,$49
1204456,6Z4,online,12/15/2014,D,$9
1204457,T4Z,mobile,3/14/2012,C,$18
1204458,L-7,mobile,4/1/2012,C,$33
1204459,MQM,online,4/4/2014,C,$18
1204460,CA.,mobile,11/4/2013,D,$39
1204461,<@U,branch,1/19/2013,D,$20
1204462,1?G,mobile,1/13/2012,C,$5
1204463,-4E,mobile,8/11/2012,D,$12
1204464,E3W,mobile,11/27/2013,C,$18
1204465,JF1,online,8/1/2012,C,$44
1204466,3@R,online,8/8/2013,D,$15
1204467,PCE,online,5/28/2014,C,$17
1204468,>=X,online,4/19/2013,D,$27
1204469,YPJ,mobile,4/22/2013,C,$28
1204470,-D.,mobile,3/11/2014,C,$17
1204471,KGX,online,12/27/2012,C,$33
1204472,R49,mobile,9/13/2014,D,$38
1204473,X1M,branch,4/20/2013,C,$43
1204474,J=T,mobile,1/25/2014,C,$24
1204475,C01,mobile,7/5/2012,D,$10
1204476,Z:7,online,2/21/2012,C,$48
1204477,KG@,mobile,2/5/2012,D,$16
1204478,IKZ,branch,7/7/2014,C,$17
1204479,4T5,mobile,3/23/2014,C,$22
1204480,R@3,mobile,9/19/2013,C,$23
1204481,8->,mobile,7/7/2014,D,$18
1204482,15K,online,6/14/2012,D,$18
1204483,.?=,online,4/7/2013,C,$35
1204484,BL4,online,8/27/2013,D,$39
1204485,CW7,online,3/12/2012,C,$30
1204486,02X,mobile,7/10/2012,C,$47
1204487,N.M,mobile,3/28/2013,D,$34
1204488,0=Y,online,10/14/2012,C,$18
1204489,:UT,mobile,11/2/2013,D,$42
1204490,OM7,branch,8/4/2014,C,$49
1204491,7CY,mobile,4/10/2013,C,$16
1204492,3.:,mobile,7/6/2014,C,$12
1204493,WWM,mobile,3/17/2012,D,$44
1204494,Y8O,online,10/7/2012,C,$13
1204495,2NB,online,8/25/2013,C,$26
1204496,Q=G,online,8/7/2014,D,$28
1204497,L81,online,11/27/2012,C,$8
1204498,@:O,mobile,2/16/2014,D,$11
1204499,PFZ,mobile,5/20/2014,C,$46
1204500,L7/,online,1/8/2012,C,$23
1204501,C?9,mobile,12/27/2012,C,$14
1204502,9?Y,branch,4/25/2014,D,$33
1204503,V<9,mobile,11/14/2012,D,$23
1204504,19.,mobile,9/28/2014,C,$33
1204505,=EY,online,11/18/2014,D,$8
1204506,=F.,mobile,9/26/2014,C,$4
1204507,/0@,branch,9/22/2013,C,$41
1204508,9@B,mobile,4/9/2014,D,$31
1204509,/-<,mobile,12/9/2014,C,$2
1204510,;<2,mobile,5/2/2012,D,$19
1204511,AIV,online,10/12/2013,C,$4
1204512,FAZ,online,3/7/2013,C,$32
1204513,S-.,online,5/3/2013,C,$19
1204514,V=Q,online,9/8/2013,D,$22
1204515,7L<,mobile,7/14/2013,C,$39
1204516,>5C,mobile,11/17/2014,C,$28
1204517,J0A,online,12/4/2014,D,$43
1204518,MY4,mobile,8/2/2014,C,$47
1204519,YH0,branch,10/19/2013,D,$30
1204520,2TR,mobile,3/5/2012,C,$13
1204521,SE<,mobile,10/23/2014,C,$8
1204522,UAK,mobile,8/26/2014,C,$2
1204523,Q;A,online,7/7/2014,D,$38
1204524,9.<,online,8/7/2014,D,$18
1204525,87.,online,2/15/2012,C,$27
1204526,2MK,online,12/22/2012,D,$48
1204527,E8C,mobile,3/4/2013,C,$31
1204528,N0@,mobile,5/18/2012,C,$26
1204529,MTB,online,1/12/2013,D,$15
1204530,B<4,mobile,11/15/2012,C,$16
1204531,29B,branch,10/13/2012,D,$5
1204532,?WT,mobile,9/16/2014,C,$31
1204533,N;?,mobile,7/15/2014,C,$44
1204534,VTV,online,8/5/2013,C,$50
1204535,MRS,mobile,3/15/2014,D,$6
1204536,V@D,branch,7/26/2012,C,$10
1204537,@RZ,mobile,8/23/2013,C,$50
1204538,9BK,mobile,2/26/2013,D,$28
1204539,/LS,mobile,4/1/2012,C,$13
1204540,5EA,online,12/26/2014,D,$3
1204541,E.O,online,8/8/2013,C,$24
1204542,2QQ,online,2/19/2012,C,$45
1204543,NN4,online,6/16/2012,C,$40
1204544,G5O,mobile,1/24/2013,D,$32
1204545,5P.,mobile,12/11/2013,D,$12
1204546,=1Q,online,7/15/2014,C,$4
1204547,M7;,mobile,7/22/2014,D,$21
1204548,3?/,branch,7/2/2014,C,$30
1204549,/E5,mobile,1/28/2012,C,$45
1204550,C=K,mobile,12/16/2013,D,$2
1204551,5SY,mobile,4/10/2012,C,$31
1204552,220,online,11/17/2013,D,$16
1204553,PV?,online,1/1/2012,C,$8
1204554,6V-,online,12/19/2013,C,$31
1204555,K4X,online,8/23/2014,C,$50
1204556,XTZ,mobile,6/11/2012,D,$22
1204557,TI1,mobile,9/19/2014,C,$15
1204558,X0W,online,8/4/2013,C,$33
1204559,0I2,mobile,11/5/2014,D,$9
1204560,1K8,branch,11/12/2013,C,$13
1204561,WB1,mobile,3/24/2014,D,$43
1204562,ZN6,mobile,1/8/2014,C,$9
1204563,@AU,online,3/5/2012,C,$30
1204564,2SR,mobile,8/4/2012,C,$25
1204565,>0C,branch,8/16/2014,D,$45
1204566,?QQ,mobile,11/1/2013,D,$23
1204567,:5Q,mobile,1/4/2014,C,$33
1204568,WCW,mobile,7/6/2013,D,$47
1204569,P4H,online,3/21/2012,C,$2
1204570,U42,online,12/8/2013,C,$45
1204571,0;I,online,4/10/2012,D,$18
1204572,K>G,online,1/16/2012,C,$11
1204573,0UJ,mobile,12/22/2012,D,$34
1204574,@LM,mobile,12/14/2014,C,$5
1204575,ZJE,online,7/25/2014,C,$3
1204576,8ZP,mobile,10/18/2014,C,$6
1204577,3G7,branch,3/10/2014,D,$6
1204578,B.Q,mobile,6/12/2013,C,$18
1204579,AQ>,mobile,12/28/2013,C,$20
1204580,3KO,mobile,11/19/2012,D,$36
1204581,XA7,online,1/7/2014,C,$6
1204582,DI8,online,8/20/2014,D,$32
1204583,O?P,online,8/27/2014,C,$46
1204584,W<W,online,5/26/2014,C,$37
1204585,XBJ,mobile,11/11/2012,C,$16
1204586,VY@,mobile,11/16/2012,D,$15
1204587,F2R,online,5/10/2012,D,$44
1204588,K.G,mobile,10/4/2012,C,$41
1204589,.<<,branch,5/28/2012,D,$22
1204590,YGC,mobile,1/10/2012,C,$36
1204591,GB?,mobile,7/23/2013,C,$32
1204592,G7.,online,10/27/2013,D,$14
1204593,:JO,mobile,11/15/2013,C,$6
1204594,3XM,branch,1/19/2014,D,$33
1204595,.7O,mobile,1/25/2014,C,$1
1204596,OMJ,mobile,9/12/2014,C,$20
1204597,R:U,mobile,3/24/2014,C,$44
1204598,1K.,online,7/9/2014,D,$4
1204599,1L?,online,9/15/2012,C,$31
1204600,HS>,online,7/24/2014,C,$3
1204601,;:6,online,8/15/2014,D,$5
1204602,C0P,mobile,5/5/2014,C,$21
1204603,4MF,mobile,8/19/2012,D,$26
1204604,WUF,online,8/11/2014,C,$18
1204605,266,mobile,11/23/2013,C,$19
1204606,ORV,branch,1/9/2014,C,$13
1204607,C3U,mobile,5/27/2014,D,$2
1204608,4JV,mobile,5/4/2013,D,$13
1204609,INX,mobile,8/16/2014,C,$7
1204610,ROB,online,9/11/2014,D,$18
1204611,D?3,online,8/19/2012,C,$23
1204612,VV3,online,1/11/2014,C,$28
1204613,K:V,online,7/28/2012,D,$27
1204614,KXS,mobile,10/1/2014,C,$31
1204615,GJ-,mobile,7/8/2013,D,$25
1204616,GS=,online,8/17/2013,C,$34
1204617,1LC,mobile,11/28/2013,C,$32
1204618,YNY,branch,5/17/2014,C,$40
1204619,XBX,mobile,10/14/2014,D,$48
1204620,GX/,mobile,11/22/2014,C,$22
1204621,M89,online,9/3/2012,C,$34
1204622,YLQ,mobile,2/11/2013,D,$34
1204623,?MH,branch,8/13/2012,C,$15
1204624,F;7,mobile,4/1/2013,D,$18
1204625,Z;U,mobile,4/2/2012,C,$11
1204626,;3I,mobile,9/13/2014,C,$36
1204627,V7V,online,11/23/2014,C,$15
1204628,KVX,online,7/27/2012,D,$32
